n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size,chromatic_number_norm,clique_number_norm,max_independent_set_size_norm,domination_number_norm,min_clique_cover_size_norm,chromatic_to_clique_ratio,chromatic_to_max_independent_ratio,clique_to_max_independent_ratio,domination_to_clique_ratio,min_clique_cover_to_chromatic_ratio,chromatic_minus_clique,min_clique_cover_minus_chromatic,max_independent_plus_clique,chromatic_number_sq,clique_number_sq,max_independent_set_size_sq,chromatic_clique_product,chromatic_number_log,clique_number_sqrt,n_sq,n_inv,n_bin_medium,n_bin_large,chromatic_number_norm_x_clique_number_norm
400,0,118,117,10,393,13,0.295,0.2925,0.025,0.9825,0.0325,1.0085470085470085,11.8,11.7,3.358974358974359,0.11016949152542373,1,-105,127,13924,13689,100,13806,4.77912349311153,10.816653826391969,160000,0.0025,False,True,0.08628749999999999
300,0,99,99,10,282,12,0.33,0.33,0.03333333333333333,0.94,0.04,1.0,9.9,9.9,2.8484848484848486,0.12121212121212122,0,-87,109,9801,9801,100,9801,4.605170185988092,9.9498743710662,90000,0.0033333333333333335,True,False,0.10890000000000001
400,0,126,115,12,392,14,0.315,0.2875,0.03,0.98,0.035,1.0956521739130434,10.5,9.583333333333334,3.408695652173913,0.1111111111111111,11,-112,127,15876,13225,144,14490,4.844187086458591,10.723805294763608,160000,0.0025,False,True,0.09056249999999999
25,0,8,8,6,22,7,0.32,0.32,0.24,0.88,0.28,1.0,1.3333333333333333,1.3333333333333333,2.75,0.875,0,-1,14,64,64,36,64,2.1972245773362196,2.8284271247461903,625,0.04,False,False,0.1024
250,0,73,70,10,246,12,0.292,0.28,0.04,0.984,0.048,1.042857142857143,7.3,7.0,3.5142857142857142,0.1643835616438356,3,-61,80,5329,4900,100,5110,4.30406509320417,8.366600265340756,62500,0.004,True,False,0.08176
450,0,137,136,12,439,14,0.30444444444444446,0.3022222222222222,0.02666666666666667,0.9755555555555555,0.03111111111111111,1.0073529411764706,11.416666666666666,11.333333333333334,3.2279411764705883,0.10218978102189781,1,-123,148,18769,18496,144,18632,4.927253685157205,11.661903789690601,202500,0.0022222222222222222,False,True,0.09200987654320988
300,0,89,89,11,291,12,0.2966666666666667,0.2966666666666667,0.03666666666666667,0.97,0.04,1.0,8.090909090909092,8.090909090909092,3.269662921348315,0.1348314606741573,0,-77,100,7921,7921,121,7921,4.499809670330265,9.433981132056603,90000,0.0033333333333333335,True,False,0.08801111111111112
250,0,80,80,10,241,12,0.32,0.32,0.04,0.964,0.048,1.0,8.0,8.0,3.0125,0.15,0,-68,90,6400,6400,100,6400,4.394449154672439,8.94427190999916,62500,0.004,True,False,0.1024
450,1,200,180,10,442,13,0.4444444444444444,0.4,0.022222222222222223,0.9822222222222222,0.028888888888888888,1.1111111111111112,20.0,18.0,2.4555555555555557,0.065,20,-187,190,40000,32400,100,36000,5.303304908059076,13.416407864998739,202500,0.0022222222222222222,False,True,0.17777777777777778
450,0,131,130,12,431,15,0.2911111111111111,0.28888888888888886,0.02666666666666667,0.9577777777777777,0.03333333333333333,1.0076923076923077,10.916666666666666,10.833333333333334,3.3153846153846156,0.11450381679389313,1,-116,142,17161,16900,144,17030,4.882801922586371,11.40175425099138,202500,0.0022222222222222222,False,True,0.08409876543209875
200,0,68,63,7,184,10,0.34,0.315,0.035,0.92,0.05,1.0793650793650793,9.714285714285714,9.0,2.9206349206349205,0.14705882352941177,5,-58,70,4624,3969,49,4284,4.23410650459726,7.937253933193772,40000,0.005,True,False,0.10710000000000001
500,0,158,156,13,496,16,0.316,0.312,0.026,0.992,0.032,1.0128205128205128,12.153846153846153,12.0,3.1794871794871793,0.10126582278481013,2,-142,169,24964,24336,169,24648,5.0689042022202315,12.489995996796797,250000,0.002,False,True,0.098592
300,1,133,124,13,294,15,0.44333333333333336,0.41333333333333333,0.043333333333333335,0.98,0.05,1.0725806451612903,10.23076923076923,9.538461538461538,2.370967741935484,0.11278195488721804,9,-118,137,17689,15376,169,16492,4.897839799950911,11.135528725660043,90000,0.0033333333333333335,True,False,0.18324444444444446
25,0,8,7,5,18,5,0.32,0.28,0.2,0.72,0.2,1.1428571428571428,1.6,1.4,2.5714285714285716,0.625,1,-3,12,64,49,25,56,2.1972245773362196,2.6457513110645907,625,0.04,False,False,0.08960000000000001
350,0,102,95,11,324,13,0.2914285714285714,0.2714285714285714,0.03142857142857143,0.9257142857142857,0.037142857142857144,1.0736842105263158,9.272727272727273,8.636363636363637,3.4105263157894736,0.12745098039215685,7,-89,106,10404,9025,121,9690,4.634728988229636,9.746794344808963,122500,0.002857142857142857,False,True,0.07910204081632652
25,0,11,11,7,21,7,0.44,0.44,0.28,0.84,0.28,1.0,1.5714285714285714,1.5714285714285714,1.9090909090909092,0.6363636363636364,0,-4,18,121,121,49,121,2.4849066497880004,3.3166247903554,625,0.04,False,False,0.1936
150,0,46,46,11,141,11,0.30666666666666664,0.30666666666666664,0.07333333333333333,0.94,0.07333333333333333,1.0,4.181818181818182,4.181818181818182,3.0652173913043477,0.2391304347826087,0,-35,57,2116,2116,121,2116,3.8501476017100584,6.782329983125268,22500,0.006666666666666667,True,False,0.09404444444444443
50,1,19,19,5,47,6,0.38,0.38,0.1,0.94,0.12,1.0,3.8,3.8,2.473684210526316,0.3157894736842105,0,-13,24,361,361,25,361,2.995732273553991,4.358898943540674,2500,0.02,False,False,0.1444
300,0,95,95,11,292,12,0.31666666666666665,0.31666666666666665,0.03666666666666667,0.9733333333333334,0.04,1.0,8.636363636363637,8.636363636363637,3.0736842105263156,0.12631578947368421,0,-83,106,9025,9025,121,9025,4.564348191467836,9.746794344808963,90000,0.0033333333333333335,True,False,0.10027777777777777
250,0,78,78,10,241,14,0.312,0.312,0.04,0.964,0.056,1.0,7.8,7.8,3.08974358974359,0.1794871794871795,0,-64,88,6084,6084,100,6084,4.3694478524670215,8.831760866327848,62500,0.004,True,False,0.097344
300,0,83,82,10,295,12,0.27666666666666667,0.2733333333333333,0.03333333333333333,0.9833333333333333,0.04,1.0121951219512195,8.3,8.2,3.597560975609756,0.14457831325301204,1,-71,92,6889,6724,100,6806,4.430816798843313,9.055385138137417,90000,0.0033333333333333335,True,False,0.07562222222222222
300,1,133,133,13,296,16,0.44333333333333336,0.44333333333333336,0.043333333333333335,0.9866666666666667,0.05333333333333334,1.0,10.23076923076923,10.23076923076923,2.225563909774436,0.12030075187969924,0,-117,146,17689,17689,169,17689,4.897839799950911,11.532562594670797,90000,0.0033333333333333335,True,False,0.19654444444444447
50,0,18,16,6,44,8,0.36,0.32,0.12,0.88,0.16,1.125,3.0,2.6666666666666665,2.75,0.4444444444444444,2,-10,22,324,256,36,288,2.9444389791664403,4.0,2500,0.02,False,False,0.1152
250,1,115,108,12,242,13,0.46,0.432,0.048,0.968,0.052,1.0648148148148149,9.583333333333334,9.0,2.240740740740741,0.11304347826086956,7,-102,120,13225,11664,144,12420,4.7535901911063645,10.392304845413264,62500,0.004,True,False,0.19872
100,0,40,40,8,85,10,0.4,0.4,0.08,0.85,0.1,1.0,5.0,5.0,2.125,0.25,0,-30,48,1600,1600,64,1600,3.713572066704308,6.324555320336759,10000,0.01,False,False,0.16000000000000003
100,0,34,34,9,94,10,0.34,0.34,0.09,0.94,0.1,1.0,3.7777777777777777,3.7777777777777777,2.764705882352941,0.29411764705882354,0,-24,43,1156,1156,81,1156,3.5553480614894135,5.830951894845301,10000,0.01,False,False,0.11560000000000002
25,1,13,11,6,24,7,0.52,0.44,0.24,0.96,0.28,1.1818181818181819,2.1666666666666665,1.8333333333333333,2.1818181818181817,0.5384615384615384,2,-6,17,169,121,36,143,2.6390573296152584,3.3166247903554,625,0.04,False,False,0.2288
25,1,11,11,3,13,4,0.44,0.44,0.12,0.52,0.16,1.0,3.6666666666666665,3.6666666666666665,1.1818181818181819,0.36363636363636365,0,-7,14,121,121,9,121,2.4849066497880004,3.3166247903554,625,0.04,False,False,0.1936
250,1,107,106,10,242,12,0.428,0.424,0.04,0.968,0.048,1.009433962264151,10.7,10.6,2.2830188679245285,0.11214953271028037,1,-95,116,11449,11236,100,11342,4.68213122712422,10.295630140987,62500,0.004,True,False,0.181472
200,0,70,66,12,195,13,0.35,0.33,0.06,0.975,0.065,1.0606060606060606,5.833333333333333,5.5,2.9545454545454546,0.18571428571428572,4,-57,78,4900,4356,144,4620,4.2626798770413155,8.12403840463596,40000,0.005,True,False,0.11549999999999999
25,1,14,13,4,25,5,0.56,0.52,0.16,1.0,0.2,1.0769230769230769,3.5,3.25,1.9230769230769231,0.35714285714285715,1,-9,17,196,169,16,182,2.70805020110221,3.605551275463989,625,0.04,False,False,0.2912
100,0,32,30,8,94,9,0.32,0.3,0.08,0.94,0.09,1.0666666666666667,4.0,3.75,3.1333333333333333,0.28125,2,-23,38,1024,900,64,960,3.4965075614664802,5.477225575051661,10000,0.01,False,False,0.096
150,1,71,71,11,141,12,0.47333333333333333,0.47333333333333333,0.07333333333333333,0.94,0.08,1.0,6.454545454545454,6.454545454545454,1.9859154929577465,0.16901408450704225,0,-59,82,5041,5041,121,5041,4.276666119016055,8.426149773176359,22500,0.006666666666666667,True,False,0.22404444444444443
250,1,122,88,10,242,12,0.488,0.352,0.04,0.968,0.048,1.3863636363636365,12.2,8.8,2.75,0.09836065573770492,34,-110,98,14884,7744,100,10736,4.812184355372417,9.38083151964686,62500,0.004,True,False,0.17177599999999998
150,0,52,52,9,134,11,0.3466666666666667,0.3466666666666667,0.06,0.8933333333333333,0.07333333333333333,1.0,5.777777777777778,5.777777777777778,2.576923076923077,0.21153846153846154,0,-41,61,2704,2704,81,2704,3.970291913552122,7.211102550927978,22500,0.006666666666666667,True,False,0.12017777777777779
100,0,29,29,10,95,12,0.29,0.29,0.1,0.95,0.12,1.0,2.9,2.9,3.2758620689655173,0.41379310344827586,0,-17,39,841,841,100,841,3.4011973816621555,5.385164807134504,10000,0.01,False,False,0.0841
450,0,138,136,10,406,14,0.30666666666666664,0.3022222222222222,0.022222222222222223,0.9022222222222223,0.03111111111111111,1.0147058823529411,13.8,13.6,2.985294117647059,0.10144927536231885,2,-124,146,19044,18496,100,18768,4.9344739331306915,11.661903789690601,202500,0.0022222222222222222,False,True,0.09268148148148148
100,0,31,31,9,94,12,0.31,0.31,0.09,0.94,0.12,1.0,3.4444444444444446,3.4444444444444446,3.032258064516129,0.3870967741935484,0,-19,40,961,961,81,961,3.4657359027997265,5.5677643628300215,10000,0.01,False,False,0.0961
200,0,72,70,9,195,11,0.36,0.35,0.045,0.975,0.055,1.0285714285714285,8.0,7.777777777777778,2.7857142857142856,0.1527777777777778,2,-61,79,5184,4900,81,5040,4.290459441148391,8.366600265340756,40000,0.005,True,False,0.126
450,1,218,201,9,442,12,0.48444444444444446,0.44666666666666666,0.02,0.9822222222222222,0.02666666666666667,1.0845771144278606,24.22222222222222,22.333333333333332,2.199004975124378,0.05504587155963303,17,-206,210,47524,40401,81,43818,5.389071729816501,14.177446878757825,202500,0.0022222222222222222,False,True,0.21638518518518518
150,0,48,40,9,147,11,0.32,0.26666666666666666,0.06,0.98,0.07333333333333333,1.2,5.333333333333333,4.444444444444445,3.675,0.22916666666666666,8,-37,49,2304,1600,81,1920,3.8918202981106265,6.324555320336759,22500,0.006666666666666667,True,False,0.08533333333333333
400,0,118,110,13,390,15,0.295,0.275,0.0325,0.975,0.0375,1.0727272727272728,9.076923076923077,8.461538461538462,3.5454545454545454,0.1271186440677966,8,-103,123,13924,12100,169,12980,4.77912349311153,10.488088481701515,160000,0.0025,False,True,0.081125
250,1,113,113,9,244,10,0.452,0.452,0.036,0.976,0.04,1.0,12.555555555555555,12.555555555555555,2.15929203539823,0.08849557522123894,0,-103,122,12769,12769,81,12769,4.736198448394496,10.63014581273465,62500,0.004,True,False,0.204304
250,1,117,100,11,249,13,0.468,0.4,0.044,0.996,0.052,1.17,10.636363636363637,9.090909090909092,2.49,0.1111111111111111,17,-104,111,13689,10000,121,11700,4.770684624465665,10.0,62500,0.004,True,False,0.18720000000000003
200,1,91,82,12,198,14,0.455,0.41,0.06,0.99,0.07,1.1097560975609757,7.583333333333333,6.833333333333333,2.4146341463414633,0.15384615384615385,9,-77,94,8281,6724,144,7462,4.5217885770490405,9.055385138137417,40000,0.005,True,False,0.18655
50,1,25,24,4,37,5,0.5,0.48,0.08,0.74,0.1,1.0416666666666667,6.25,6.0,1.5416666666666667,0.2,1,-20,28,625,576,16,600,3.258096538021482,4.898979485566356,2500,0.02,False,False,0.24
25,0,7,7,8,23,8,0.28,0.28,0.32,0.92,0.32,1.0,0.875,0.875,3.2857142857142856,1.1428571428571428,0,1,15,49,49,64,49,2.0794415416798357,2.6457513110645907,625,0.04,False,False,0.07840000000000001
50,0,14,14,7,40,8,0.28,0.28,0.14,0.8,0.16,1.0,2.0,2.0,2.857142857142857,0.5714285714285714,0,-6,21,196,196,49,196,2.70805020110221,3.7416573867739413,2500,0.02,False,False,0.07840000000000001
200,1,112,111,8,193,11,0.56,0.555,0.04,0.965,0.055,1.009009009009009,14.0,13.875,1.7387387387387387,0.09821428571428571,1,-101,119,12544,12321,64,12432,4.727387818712341,10.535653752852738,40000,0.005,True,False,0.3108000000000001
500,0,178,174,12,490,14,0.356,0.348,0.024,0.98,0.028,1.0229885057471264,14.833333333333334,14.5,2.8160919540229883,0.07865168539325842,4,-164,186,31684,30276,144,30972,5.187385805840755,13.19090595827292,250000,0.002,False,True,0.12388799999999998
400,0,125,125,13,390,14,0.3125,0.3125,0.0325,0.975,0.035,1.0,9.615384615384615,9.615384615384615,3.12,0.112,0,-111,138,15625,15625,169,15625,4.836281906951478,11.180339887498949,160000,0.0025,False,True,0.09765625
25,1,16,14,2,15,4,0.64,0.56,0.08,0.6,0.16,1.1428571428571428,8.0,7.0,1.0714285714285714,0.25,2,-12,16,256,196,4,224,2.833213344056216,3.7416573867739413,625,0.04,False,False,0.35840000000000005
200,1,85,79,7,182,11,0.425,0.395,0.035,0.91,0.055,1.0759493670886076,12.142857142857142,11.285714285714286,2.3037974683544302,0.12941176470588237,6,-74,86,7225,6241,49,6715,4.454347296253507,8.888194417315589,40000,0.005,True,False,0.167875
300,1,155,152,8,291,11,0.5166666666666667,0.5066666666666667,0.02666666666666667,0.97,0.03666666666666667,1.019736842105263,19.375,19.0,1.9144736842105263,0.07096774193548387,3,-144,160,24025,23104,64,23560,5.049856007249537,12.328828005937952,90000,0.0033333333333333335,True,False,0.26177777777777783
350,1,153,141,13,340,15,0.43714285714285717,0.40285714285714286,0.037142857142857144,0.9714285714285714,0.04285714285714286,1.0851063829787233,11.76923076923077,10.846153846153847,2.4113475177304964,0.09803921568627451,12,-138,154,23409,19881,169,21573,5.0369526024136295,11.874342087037917,122500,0.002857142857142857,False,True,0.1761061224489796
450,0,130,130,11,440,13,0.28888888888888886,0.28888888888888886,0.024444444444444446,0.9777777777777777,0.028888888888888888,1.0,11.818181818181818,11.818181818181818,3.3846153846153846,0.1,0,-117,141,16900,16900,121,16900,4.875197323201151,11.40175425099138,202500,0.0022222222222222222,False,True,0.08345679012345678
300,1,142,138,10,282,12,0.47333333333333333,0.46,0.03333333333333333,0.94,0.04,1.0289855072463767,14.2,13.8,2.0434782608695654,0.08450704225352113,4,-130,148,20164,19044,100,19596,4.962844630259907,11.74734012447073,90000,0.0033333333333333335,True,False,0.21773333333333333
350,1,168,160,13,344,15,0.48,0.45714285714285713,0.037142857142857144,0.9828571428571429,0.04285714285714286,1.05,12.923076923076923,12.307692307692308,2.15,0.08928571428571429,8,-153,173,28224,25600,169,26880,5.1298987149230735,12.649110640673518,122500,0.002857142857142857,False,True,0.21942857142857142
400,0,127,127,11,391,13,0.3175,0.3175,0.0275,0.9775,0.0325,1.0,11.545454545454545,11.545454545454545,3.078740157480315,0.10236220472440945,0,-114,138,16129,16129,121,16129,4.852030263919617,11.269427669584644,160000,0.0025,False,True,0.10080625
50,1,24,19,6,41,6,0.48,0.38,0.12,0.82,0.12,1.263157894736842,4.0,3.1666666666666665,2.1578947368421053,0.25,5,-18,25,576,361,36,456,3.2188758248682006,4.358898943540674,2500,0.02,False,False,0.1824
150,1,60,58,8,144,9,0.4,0.38666666666666666,0.05333333333333334,0.96,0.06,1.0344827586206897,7.5,7.25,2.4827586206896552,0.15,2,-51,66,3600,3364,64,3480,4.110873864173311,7.615773105863909,22500,0.006666666666666667,True,False,0.15466666666666667
400,1,194,175,11,391,14,0.485,0.4375,0.0275,0.9775,0.035,1.1085714285714285,17.636363636363637,15.909090909090908,2.2342857142857144,0.07216494845360824,19,-180,186,37636,30625,121,33950,5.272999558563747,13.228756555322953,160000,0.0025,False,True,0.2121875
500,0,166,162,12,481,15,0.332,0.324,0.024,0.962,0.03,1.0246913580246915,13.833333333333334,13.5,2.9691358024691357,0.09036144578313253,4,-151,174,27556,26244,144,26892,5.117993812416755,12.727922061357855,250000,0.002,False,True,0.10756800000000001
100,0,32,31,9,94,10,0.32,0.31,0.09,0.94,0.1,1.032258064516129,3.5555555555555554,3.4444444444444446,3.032258064516129,0.3125,1,-22,40,1024,961,81,992,3.4965075614664802,5.5677643628300215,10000,0.01,False,False,0.0992
200,0,60,60,11,182,12,0.3,0.3,0.055,0.91,0.06,1.0,5.454545454545454,5.454545454545454,3.033333333333333,0.2,0,-48,71,3600,3600,121,3600,4.110873864173311,7.745966692414834,40000,0.005,True,False,0.09
400,1,182,164,9,395,12,0.455,0.41,0.0225,0.9875,0.03,1.1097560975609757,20.22222222222222,18.22222222222222,2.408536585365854,0.06593406593406594,18,-170,173,33124,26896,81,29848,5.209486152841421,12.806248474865697,160000,0.0025,False,True,0.18655
400,1,186,168,13,396,16,0.465,0.42,0.0325,0.99,0.04,1.1071428571428572,14.307692307692308,12.923076923076923,2.357142857142857,0.08602150537634409,18,-170,181,34596,28224,169,31248,5.231108616854587,12.96148139681572,160000,0.0025,False,True,0.1953
100,1,50,50,6,96,7,0.5,0.5,0.06,0.96,0.07,1.0,8.333333333333334,8.333333333333334,1.92,0.14,0,-43,56,2500,2500,36,2500,3.9318256327243257,7.0710678118654755,10000,0.01,False,False,0.25
300,1,116,106,10,294,12,0.38666666666666666,0.35333333333333333,0.03333333333333333,0.98,0.04,1.0943396226415094,11.6,10.6,2.7735849056603774,0.10344827586206896,10,-104,116,13456,11236,100,12296,4.762173934797756,10.295630140987,90000,0.0033333333333333335,True,False,0.13662222222222223
350,0,108,108,11,330,13,0.30857142857142855,0.30857142857142855,0.03142857142857143,0.9428571428571428,0.037142857142857144,1.0,9.818181818181818,9.818181818181818,3.0555555555555554,0.12037037037037036,0,-95,119,11664,11664,121,11664,4.6913478822291435,10.392304845413264,122500,0.002857142857142857,False,True,0.09521632653061224
200,1,100,90,10,192,11,0.5,0.45,0.05,0.96,0.055,1.1111111111111112,10.0,9.0,2.1333333333333333,0.11,10,-89,100,10000,8100,100,9000,4.61512051684126,9.486832980505138,40000,0.005,True,False,0.225
50,0,19,19,7,39,8,0.38,0.38,0.14,0.78,0.16,1.0,2.7142857142857144,2.7142857142857144,2.0526315789473686,0.42105263157894735,0,-11,26,361,361,49,361,2.995732273553991,4.358898943540674,2500,0.02,False,False,0.1444
250,0,81,81,11,226,13,0.324,0.324,0.044,0.904,0.052,1.0,7.363636363636363,7.363636363636363,2.7901234567901234,0.16049382716049382,0,-68,92,6561,6561,121,6561,4.406719247264253,9.0,62500,0.004,True,False,0.104976
100,1,53,51,7,95,9,0.53,0.51,0.07,0.95,0.09,1.0392156862745099,7.571428571428571,7.285714285714286,1.8627450980392157,0.16981132075471697,2,-44,58,2809,2601,49,2703,3.9889840465642745,7.14142842854285,10000,0.01,False,False,0.27030000000000004
250,1,108,98,10,245,14,0.432,0.392,0.04,0.98,0.056,1.1020408163265305,10.8,9.8,2.5,0.12962962962962962,10,-94,108,11664,9604,100,10584,4.6913478822291435,9.899494936611665,62500,0.004,True,False,0.169344
300,0,100,99,11,295,13,0.3333333333333333,0.33,0.03666666666666667,0.9833333333333333,0.043333333333333335,1.0101010101010102,9.090909090909092,9.0,2.9797979797979797,0.13,1,-87,110,10000,9801,121,9900,4.61512051684126,9.9498743710662,90000,0.0033333333333333335,True,False,0.11
150,0,54,54,9,143,12,0.36,0.36,0.06,0.9533333333333334,0.08,1.0,6.0,6.0,2.6481481481481484,0.2222222222222222,0,-42,63,2916,2916,81,2916,4.007333185232471,7.3484692283495345,22500,0.006666666666666667,True,False,0.1296
350,1,139,134,11,342,13,0.39714285714285713,0.38285714285714284,0.03142857142857143,0.9771428571428571,0.037142857142857144,1.037313432835821,12.636363636363637,12.181818181818182,2.5522388059701493,0.09352517985611511,5,-126,145,19321,17956,121,18626,4.941642422609304,11.575836902790225,122500,0.002857142857142857,False,True,0.15204897959183672
200,1,90,85,11,196,14,0.45,0.425,0.055,0.98,0.07,1.0588235294117647,8.181818181818182,7.7272727272727275,2.3058823529411763,0.15555555555555556,5,-76,96,8100,7225,121,7650,4.51085950651685,9.219544457292887,40000,0.005,True,False,0.19125
